name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
Branded gold plated jewelry,25.2709925,55.298352,-0.13690858025273228,0.464820107972366,10 AM-9 PM,10 AM-9 PM,10 AM-9:30 PM,10 AM-10:30 PM,10 AM-10:30 PM,10 AM-11 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Marks and Spencer,25.268886,55.3163853,-0.11887157389020507,0.017575287664626682,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
The University of Manchester Middle East Centre,25.1045087,55.1635125,-0.09286472750702628,0.9120649282801067,8:30 AM-12:30 PM,Closed,Closed,8:30 AM-4:30 PM,8:30 AM-4:30 PM,8:30 AM-4:30 PM,8:30 AM-4:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Engel & Völkers Frankfurt City,50.1139777,8.6781908,-0.12705114654297903,-0.13150631910461932,9 AM-6 PM,Closed,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Kings Island,39.3451798,-84.2691423,5.881788763764055,0.464820107972366,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,5
Marshal Travel LLC,25.2624815,55.2930483,-0.1287290075999583,-1.7714039935663313,10 AM-11:30 PM,9:30 AM-11 PM,Closed,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
ADNOC Service Station | Al Badaa (537),25.2245129,55.2657996,-0.06622868322748027,0.16665689443387402,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Bada Zayed Grocery,23.6159423,53.704304,-0.126002483382367,-0.28058792587386666,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
H2 gym,26.5567546,50.0316176,-0.056790714781971834,0.31573850120312,1 PM-12 AM,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
"Mosque, Imam Block & Ablution",25.2923347,55.403346,-0.13648911498848748,0.9120649282801067,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Geldmaat,52.171739,5.292368,-0.13124579918542723,0.16665689443387402,8 AM-10 PM,8 AM-10 PM,10 AM-8 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Al madeena bakery helio,25.3811457,55.6036094,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
Oriana Hospital,25.3126262,55.3760944,0.07177538870906522,-1.1750775664893454,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
TAB Accounting & Management Consultancy,25.2776805,55.6806518,-0.1375377781490995,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,0
Tabarek Medical Center / Dental Clinic,25.3449661,55.388143,-0.10712654649135013,0.9120649282801067,2-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Colchester Zoo,51.8627526,0.8344798999999999,3.8255700384359517,0.6139017147416134,9:30 AM-5 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5 PM,9:30 AM-5 PM,9:30 AM-5 PM,9:30 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,1
allday minimart Emirates HQ,25.2413798,55.3665065,-0.13669884762060988,-1.6223223867970846,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Zahabiya GYM,25.2640047,55.3166487,-0.1262122160144894,0.464820107972366,5-9 PM,12-1 AM,5:30 AM-1 AM,5:30 AM-1 AM,5:30 AM-1 AM,5:30 AM-1 AM,5:30 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Al Rukn Al Fakar Gent's Salon,25.3164375,55.6473125,-0.13774751078122194,1.0611465350493527,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
Local government office,25.000724,55.1688377,-0.13774751078122194,-4.902117735720509,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,0
Jafferiya cemetery,25.2544298,55.2910979,-0.13648911498848748,0.9120649282801067,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
RealEstate,25.2919567,55.365513,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"Dr Sanjay Saraf, Dept. of Plastic Surgery,Burn and Hand Surgery,NMC Speciality Hospital Al Nahda",25.2919567,55.365513,-0.13606964972424265,1.0611465350493527,9 AM-5 PM,1-9 PM,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"البورد البريطاني ـ مكتب دبي ""مركز الابتكار العالمي""",25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dan General Trading,25.2919567,55.365513,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
