name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
"Library Eemland, location Hoogland",52.1881833,5.383033,0.9896277367398515,0.143655639204172,10 AM-8 PM,Closed,Closed,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,3
Scientific City Library - Main Branch,23.6645067,53.6993289,0.5721815960240813,0.8201269543011831,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,0
Aannemersbedrijf sint jago,52.1384169,5.2398093,0.19611613513818404,0.9805806756909202,8 AM-5 PM,Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Aldaar,25.4332683,55.5203549,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dubai Milano Hairdressing Salon صالون دبي ميلانو للحلاقة,25.3257403,55.3757541,0.922579877145063,0.38580613044248085,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Neuapostolische Kirche Frankfurt-Sachsenhausen,50.0962245,8.686299199999999,0.3713906763541037,0.9284766908852594,Closed,Closed,10-11:30 AM,Closed,Closed,8-9 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Big John's Package Store,33.798778899999995,-84.2193259,0.9999602441657142,0.008916842941605094,9 AM-11:45 PM,9 AM-11:45 PM,12:30-11:30 PM,9 AM-11:45 PM,9 AM-11:45 PM,9 AM-11:45 PM,9 AM-11:45 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,2
Enterprise Rent-A-Car,40.9814146,-76.0272548,0.9998488055630911,0.017388674879358107,8 AM-5:30 PM,9 AM-1 PM,9 AM-1 PM,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Automatic car trainer Parking,23.6518174,53.7034613,0.9906788398452958,0.1362183404787282,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
Dos Reis Regional Park,37.8315472,-121.310736,0.9999448933341182,0.010498109116368694,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,6 AM-7 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,1
Flash Casino Apeldoorn Beekpark,52.2164579,5.957458,0.9918916863822601,0.12708612231772706,10 AM-2 AM,10 AM-2 AM,10 AM-1 AM,10 AM-1 AM,10 AM-1 AM,10 AM-1 AM,10 AM-1 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Wasserette Splash,52.1600371,4.4824214,0.9912279006826348,0.13216372009101798,10 AM-7 PM,10 AM-7 PM,Closed,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Al Taresh Real Estate Trustee Services - Al Tawar Branch,25.2628771,55.3849724,0.9965457582448796,0.08304547985373997,9 AM-12 PM,Closed,9 AM-2 PM,8:30 AM-3 PM,8:30 AM-3 PM,8:30 AM-3 PM,8:30 AM-3 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Pharmapal Drug Store L.L.C,25.2760744,55.3882322,0.6246950475544243,0.7808688094430304,8:30 AM-5 PM,Closed,Closed,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
Fleurs Damour,25.22293,55.3521566,0.9787471355458975,0.20507082840009283,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Romar Jewelers,40.7556255,-73.3262989,0.9850304671557042,0.17238033175224826,10 AM-5:30 PM,10 AM-5 PM,Closed,Closed,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Jeweler,2
Barry O Donnell | Physiotherapist,25.0749202,55.2401376,0.7071067811865475,0.7071067811865475,9 AM-5 PM,9 AM-12:30 PM,Closed,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
PinDirect by Cyber & Mason,52.1521393,5.3644617,0.9990708851074771,0.04309717543600882,9 AM-5:30 PM,Closed,Closed,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,3
Eyes of Beauty Salon,25.3001833,55.3747808,0.9978224164776571,0.06595775295360784,1-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
Walking Holiday Ireland,50.44971,11.5135377,0.9906788398452958,0.1362183404787282,8 AM-6:30 PM,Closed,Closed,8 AM-6:30 PM,8 AM-6:30 PM,8 AM-6:30 PM,8 AM-6:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,3
Walking Holiday Ireland,50.44971,11.5135377,0.9906788398452958,0.1362183404787282,8 AM-6:30 PM,Closed,Closed,8 AM-6:30 PM,8 AM-6:30 PM,8 AM-6:30 PM,8 AM-6:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,3
Walking Holiday Ireland,50.44971,11.5135377,0.9906788398452958,0.1362183404787282,8 AM-6:30 PM,Closed,Closed,8 AM-6:30 PM,8 AM-6:30 PM,8 AM-6:30 PM,8 AM-6:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,3
Online Casino Spielautomaten - Online Casino Deutschland,50.44971,11.5135377,0.7071067811865475,0.7071067811865475,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,3
Online Casino Spielautomaten - Online Casino Deutschland,50.44971,11.5135377,0.7071067811865475,0.7071067811865475,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,3
Online Casino Spielautomaten - Online Casino Deutschland,50.44971,11.5135377,0.7071067811865475,0.7071067811865475,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,3
Mautgebühren,50.44971,11.5135377,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,3
Mautgebühren,50.44971,11.5135377,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,3
Mautgebühren,50.44971,11.5135377,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,3
Sky Star Used Furniture Trading Dubai,25.2727682,55.3129706,0.9980525784828885,0.06237828615518053,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Sky Star Used Furniture Trading Dubai,25.2727682,55.3129706,0.9980525784828885,0.06237828615518053,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Sky Star Used Furniture Trading Dubai,25.2727682,55.3129706,0.9980525784828885,0.06237828615518053,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Sky Star Used Furniture Trading Dubai,25.2727682,55.3129706,0.9980525784828885,0.06237828615518053,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Camera Store Nikon USED,25.2727682,55.3129706,0.826926502069528,0.562310021407279,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Camera Store Nikon USED,25.2727682,55.3129706,0.826926502069528,0.562310021407279,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Camera Store Nikon USED,25.2727682,55.3129706,0.826926502069528,0.562310021407279,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Camera Store Nikon USED,25.2727682,55.3129706,0.826926502069528,0.562310021407279,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Julius nsabby nix electronics,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,9 AM-5 PM,9 AM-5 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Julius nsabby nix electronics,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,9 AM-5 PM,9 AM-5 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Julius nsabby nix electronics,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,9 AM-5 PM,9 AM-5 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Julius nsabby nix electronics,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,9 AM-5 PM,9 AM-5 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Oncomponents.com,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,8 AM-6 PM,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Oncomponents.com,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,8 AM-6 PM,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Oncomponents.com,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,8 AM-6 PM,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Oncomponents.com,25.2727682,55.3129706,0.9906788398452958,0.1362183404787282,8 AM-6 PM,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
House of Sheikh Saeed Al Maktoum,25.2681851,55.2900562,0.9999889679346207,0.004697234191759701,3-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,0
Freshmart Supermarket- Sheikh Zayed Road,25.2151171,55.2768941,0.9867722681378314,0.162112586908358,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Casa Bravo Furniture,25.2735761,55.3483323,0.9999619270142394,0.008726082853661995,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Cemetery Kloster Marienthal,50.0050493,7.9489133,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
WHITE Collection,50.1220931,8.6747567,0.3713906763541037,0.9284766908852594,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
قلعة,25.2631396,55.2954169,0.5547001962252291,0.8320502943378437,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Museum,0
Aster Pharmacy - Al Tawuun,25.3141939,55.375435,0.9956465217467052,0.09320946161032985,3 PM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Jack's Casino Deventer,52.2529321,6.165658199999999,0.9997384511459411,0.02286983384974375,10 AM-3 AM,10 AM-3 AM,10 AM-3 AM,10 AM-3 AM,10 AM-3 AM,10 AM-3 AM,10 AM-3 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Gulf Veterinary Centre,25.2464313,55.306953,0.8669063030575352,0.49847112425808277,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Car,0
Foodland Supermarket LLC,25.1951718,55.2657998,0.9917300292204576,0.12834153319323569,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Supermarket,0
Regina Beauty Lounge,25.286415,55.3905213,0.9998557280717049,0.016985966036739387,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
Bissan Medical Center مركز بيسان الطبي B.M.C,25.3414961,55.3857335,0.99969758354849,0.02459149136001633,3-9 PM,9:30 AM-9 PM,9:30 AM-9 PM,9:30 AM-9 PM,9:30 AM-9 PM,9:30 AM-9 PM,9:30 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Car,0
Driessen Schilderwerken,52.0847657,5.238535499999999,0.19611613513818404,0.9805806756909202,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Mark's Funeral & Cremation,40.4661962,-104.8846401,0.9694678763042098,0.24521834518282953,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,1
"Aster Pharmacy - Dafco Building, Sharjah",25.3125095,55.3764367,0.985980885458093,0.16685830369290808,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
D.V. Clothing,25.2635538,55.293591,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dhaid Rd 4th Airport Interchange,25.316865,55.524898,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
OBA Roelof Hartplein,52.3525825,4.8827737,0.9974395577575583,0.0715145343297872,9:30 AM-5:30 PM,Closed,1-4:30 PM,2-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,3
Jenna's Jewelers,40.7730096,-73.33466469999999,0.9723873019805175,0.2333729524753242,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,2
lepidus beauty,50.1039559,8.766968799999999,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
Library Hilversum,52.2273289,5.1671329,0.9991062292545488,0.04226987893000014,9 AM-8 PM,11 AM-5 PM,Closed,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,3
HSBC ATM - Ajman City Centre,25.3994179,55.4797728,0.9191450300180578,0.39391929857916763,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
THE BMS,23.6269232,53.7146,0.31622776601683794,0.9486832980505138,11 AM-3 AM,11 AM-3 AM,11 AM-3 AM,11 AM-3 AM,11 AM-3 AM,11 AM-3 AM,11 AM-3 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Yokohama Shoes,25.3585564,55.3900957,0.4472135954999579,0.8944271909999159,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Ahmed Ali Al Owais Real Estate & Alowais Auto mobiles,25.2718189,55.3442168,0.8,0.6,7:30 AM-3 PM,7:30 AM-1 PM,Closed,7:30 AM-3 PM,7:30 AM-3 PM,7:30 AM-3 PM,7:30 AM-3 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
CARS STUDIO FOR CAR POLISH SERVICES CO LLC,25.1409935,55.2242801,0.998190436793147,0.060131954023683556,9 AM-7 PM,9 AM-7 PM,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Bank of Bahrain & Kuwait BSC,25.262348,55.314694,0.7071067811865475,0.7071067811865475,8 AM-1 AM,Closed,Closed,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,0
CM Immobilien Service GmbH,50.1133053,8.6778488,0.9138115486202573,0.40613846605344767,8:30 AM-1 PM,Closed,Closed,8:30 AM-1 PM,8:30 AM-1 PM,8:30 AM-1 PM,8:30 AM-1 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,3
"Cafe Di Roma • Al Rahmaniya, Sharjah | Coffee & Desserts",25.3305193,55.599842,0.9865982700799693,0.1631681754363026,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Louis bakery,15.0244946,120.6575159,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
ZOOM | 4021,25.2706667,55.333,0.24253562503633297,0.9701425001453319,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Sharjah Islamic Bank ATM,25.2224657,55.6141506,0.19611613513818404,0.9805806756909202,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,0
Al ANDLOS CONTRACTING Co L L C,25.2971387,55.3604483,0.9876522625609035,0.15666208302690193,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
AMX Germany GmbH,50.1103874,8.653730999999999,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
Perla Baking Company,30.7205675,-86.1137701,0.9998632198824414,0.01653909085519828,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,2
DAR AL ZAIN GROCERY,25.174652,55.3379222,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Point Beach State Forest,44.1831647,-87.5275709,0.9999866917700403,0.00515909709255674,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,2
Pilson Chrysler Dodge Jeep Ram Fiat,39.4606735,-88.3762088,0.9999966099266167,0.0026038692890055946,8 AM-6 PM,8 AM-4 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,2
FLOWERS KINGDOM TRADING,25.244833,55.300375,0.924890782270962,0.38023287715584,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
North Carolina Museum of Art,35.809885699999995,-78.7025784,0.9999998788165901,0.0004923076326481675,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,Closed,10 AM-5 PM,10 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,2
Pusan Trading Co LLC,25.2705212,55.3059302,0.8357054797012742,0.5491778866608372,Closed,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Afw|technologies,50.1155225,8.6586497,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
